NZ_CP009711.1	12	2608	68525	0.0380591
NZ_CP009711.1	13	2901	68525	0.0423349
NZ_CP009711.1	14	3082	68525	0.0449763
NZ_CP009711.1	15	3239	68525	0.0472674
NZ_CP009711.1	16	3393	68525	0.0495148
NZ_CP009711.1	17	3411	68525	0.0497775
NZ_CP009711.1	18	3130	68525	0.0456768
NZ_CP009711.1	19	2988	68525	0.0436045
NZ_CP009711.1	20	2820	68525	0.0411529
NZ_CP009711.1	21	2668	68525	0.0389347
NZ_CP009711.1	22	2368	68525	0.0345567
NZ_CP009711.1	23	2071	68525	0.0302225
NZ_CP009711.1	24	1790	68525	0.0261219
NZ_CP009711.1	25	1591	68525	0.0232178
NZ_CP009711.1	26	1337	68525	0.0195111
NZ_CP009711.1	27	1234	68525	0.018008
NZ_CP009711.1	28	1050	68525	0.0153229
NZ_CP009711.1	29	795	68525	0.0116016
NZ_CP009711.1	30	571	68525	0.00833273
NZ_CP009711.1	31	416	68525	0.00607078
NZ_CP009711.1	32	424	68525	0.00618752
NZ_CP009711.1	33	356	68525	0.00519518
NZ_CP009711.1	34	219	68525	0.00319591
NZ_CP009711.1	35	144	68525	0.00210142
NZ_CP009711.1	36	117	68525	0.00170741
NZ_CP009711.1	37	71	68525	0.00103612
NZ_CP009711.1	38	59	68525	0.000861
NZ_CP009711.1	39	35	68525	0.000510763
NZ_CP009711.1	40	27	68525	0.000394017
NZ_CP009711.1	41	25	68525	0.00036483
NZ_CP009711.1	42	32	68525	0.000466983
NZ_CP009711.1	43	17	68525	0.000248085
NZ_CP009711.1	44	14	68525	0.000204305
NZ_CP009711.1	45	15	68525	0.000218898
NZ_CP009711.1	46	11	68525	0.000160525
NZ_CP009711.1	47	17	68525	0.000248085
NZ_CP009711.1	48	25	68525	0.00036483
NZ_CP009711.1	49	17	68525	0.000248085
NZ_CP009711.1	50	19	68525	0.000277271
NZ_CP009711.1	51	13	68525	0.000189712
NZ_CP009711.1	52	12	68525	0.000175119
NZ_CP009711.1	53	13	68525	0.000189712
NZ_CP009711.1	54	23	68525	0.000335644
NZ_CP009711.1	55	27	68525	0.000394017
NZ_CP009711.1	56	23	68525	0.000335644
NZ_CP009711.1	57	11	68525	0.000160525
NZ_CP009711.1	58	24	68525	0.000350237
NZ_CP009711.1	59	28	68525	0.00040861
NZ_CP009711.1	60	41	68525	0.000598322
NZ_CP009711.1	61	35	68525	0.000510763
NZ_CP009711.1	62	13	68525	0.000189712
NZ_CP009711.1	63	14	68525	0.000204305
NZ_CP009711.1	64	15	68525	0.000218898
NZ_CP009711.1	65	12	68525	0.000175119
NZ_CP009711.1	66	12	68525	0.000175119
NZ_CP009711.1	67	6	68525	8.75593e-05
NZ_CP009711.1	68	5	68525	7.29661e-05
NZ_CP009711.1	69	13	68525	0.000189712
NZ_CP009711.1	70	9	68525	0.000131339
NZ_CP009711.1	71	3	68525	4.37796e-05
NZ_CP009711.1	72	3	68525	4.37796e-05
NZ_CP009711.1	73	3	68525	4.37796e-05
NZ_CP009710.1	0	26933	26933	1
genome	0	623718	4839430	0.128883
genome	1	102191	4839430	0.0211163
genome	2	157800	4839430	0.0326071
genome	3	227105	4839430	0.046928
genome	4	303524	4839430	0.062719
genome	5	363095	4839430	0.0750285
genome	6	401891	4839430	0.0830451
genome	7	415654	4839430	0.085889
genome	8	406729	4839430	0.0840448
genome	9	375408	4839430	0.0775728
genome	10	333089	4839430	0.0688282
genome	11	279563	4839430	0.0577678
genome	12	223357	4839430	0.0461536
genome	13	173028	4839430	0.0357538
genome	14	131218	4839430	0.0271144
genome	15	97477	4839430	0.0201422
genome	16	69618	4839430	0.0143856
genome	17	47844	4839430	0.00988629
genome	18	32681	4839430	0.00675307
genome	19	22429	4839430	0.00463464
genome	20	15096	4839430	0.00311938
genome	21	10012	4839430	0.00206884
genome	22	7002	4839430	0.00144686
genome	23	4916	4839430	0.00101582
genome	24	3503	4839430	0.000723846
genome	25	2552	4839430	0.000527335
genome	26	1963	4839430	0.000405626
genome	27	1574	4839430	0.000325245
genome	28	1262	4839430	0.000260775
genome	29	916	4839430	0.000189278
genome	30	645	4839430	0.00013328
genome	31	449	4839430	9.27795e-05
genome	32	451	4839430	9.31928e-05
genome	33	374	4839430	7.72818e-05
genome	34	229	4839430	4.73196e-05
genome	35	150	4839430	3.09954e-05
genome	36	122	4839430	2.52096e-05
genome	37	81	4839430	1.67375e-05
genome	38	62	4839430	1.28114e-05
genome	39	36	4839430	7.43889e-06
genome	40	29	4839430	5.99244e-06
genome	41	29	4839430	5.99244e-06
genome	42	33	4839430	6.81898e-06
genome	43	20	4839430	4.13272e-06
genome	44	14	4839430	2.8929e-06
genome	45	15	4839430	3.09954e-06
genome	46	13	4839430	2.68627e-06
genome	47	18	4839430	3.71945e-06
genome	48	27	4839430	5.57917e-06
genome	49	18	4839430	3.71945e-06
genome	50	21	4839430	4.33935e-06
genome	51	13	4839430	2.68627e-06
genome	52	16	4839430	3.30617e-06
genome	53	14	4839430	2.8929e-06
genome	54	25	4839430	5.1659e-06
genome	55	30	4839430	6.19908e-06
genome	56	25	4839430	5.1659e-06
genome	57	12	4839430	2.47963e-06
genome	58	25	4839430	5.1659e-06
genome	59	29	4839430	5.99244e-06
genome	60	44	4839430	9.09198e-06
genome	61	36	4839430	7.43889e-06
genome	62	14	4839430	2.8929e-06
genome	63	15	4839430	3.09954e-06
genome	64	15	4839430	3.09954e-06
genome	65	12	4839430	2.47963e-06
genome	66	12	4839430	2.47963e-06
genome	67	6	4839430	1.23982e-06
genome	68	5	4839430	1.03318e-06
genome	69	13	4839430	2.68627e-06
genome	70	9	4839430	1.85972e-06
genome	71	3	4839430	6.19908e-07
genome	72	3	4839430	6.19908e-07
genome	73	3	4839430	6.19908e-07
