genome	13	187418	4829855	0.0388041
genome	14	141953	4829855	0.0293907
genome	15	106472	4829855	0.0220446
genome	16	76132	4829855	0.0157628
genome	17	52622	4829855	0.0108952
genome	18	36058	4829855	0.00746565
genome	19	24692	4829855	0.00511237
genome	20	16596	4829855	0.00343613
genome	21	11183	4829855	0.00231539
genome	22	7654	4829855	0.00158473
genome	23	5305	4829855	0.00109838
genome	24	3774	4829855	0.00078139
genome	25	2790	4829855	0.000577657
genome	26	2111	4829855	0.000437073
genome	27	1806	4829855	0.000373924
genome	28	1471	4829855	0.000304564
genome	29	1130	4829855	0.000233961
genome	30	865	4829855	0.000179094
genome	31	612	4829855	0.000126712
genome	32	586	4829855	0.000121329
genome	33	506	4829855	0.000104765
genome	34	417	4829855	8.6338e-05
genome	35	338	4829855	6.99814e-05
genome	36	306	4829855	6.33559e-05
genome	37	280	4829855	5.79728e-05
genome	38	278	4829855	5.75587e-05
genome	39	224	4829855	4.63782e-05
genome	40	195	4829855	4.03739e-05
genome	41	198	4829855	4.0995e-05
genome	42	203	4829855	4.20302e-05
genome	43	182	4829855	3.76823e-05
genome	44	175	4829855	3.6233e-05
genome	45	184	4829855	3.80964e-05
genome	46	138	4829855	2.85723e-05
genome	47	131	4829855	2.7123e-05
genome	48	137	4829855	2.83652e-05
genome	49	104	4829855	2.15327e-05
genome	50	134	4829855	2.77441e-05
genome	51	127	4829855	2.62948e-05
genome	52	138	4829855	2.85723e-05
genome	53	143	4829855	2.96075e-05
genome	54	124	4829855	2.56736e-05
genome	55	118	4829855	2.44314e-05
genome	56	111	4829855	2.29821e-05
genome	57	71	4829855	1.47002e-05
genome	58	68	4829855	1.40791e-05
genome	59	69	4829855	1.42861e-05
genome	60	80	4829855	1.65636e-05
genome	61	64	4829855	1.32509e-05
genome	62	36	4829855	7.45364e-06
genome	63	44	4829855	9.11e-06
genome	64	40	4829855	8.28182e-06
genome	65	35	4829855	7.24659e-06
genome	66	36	4829855	7.45364e-06
genome	67	23	4829855	4.76205e-06
genome	68	19	4829855	3.93387e-06
genome	69	35	4829855	7.24659e-06
genome	70	18	4829855	3.72682e-06
genome	71	17	4829855	3.51977e-06
genome	72	13	4829855	2.69159e-06
genome	73	12	4829855	2.48455e-06
genome	74	4	4829855	8.28182e-07
genome	75	3	4829855	6.21137e-07
genome	76	1	4829855	2.07046e-07
genome	77	1	4829855	2.07046e-07
